Created,ID,Text
2022-04-10T09:42:53.000Z,1513090128721457152,"@cabadygiell @BoguckiZbigniew @ForfiterP Znaczy, nie #Rosja, a wszechmocny @DonaldTusk stoi za tą tragedią...?

https://t.co/mhwRu9XkIP"
2022-04-10T09:40:57.000Z,1513089641855000579,"Eksperci ostrzegają, że przez wojnę w Ukrainie czeka nas kryzys żywnościowy

#FAO #ONZ #ukraina #wojna #rosja 

https://t.co/B1G4OmxDmF"
2022-04-10T09:34:31.000Z,1513088025332432897,#ukraina #Rosja  #bohaterowie  #babcia  #pomoc  Kto ją zmanipulował i czym by odmówiła jedzenia? https://t.co/WIqhQEpmVm
2022-04-10T09:31:12.000Z,1513087189873274881,Roman Abramowicz zbankrutował? Prosi swoich bogatych przyjaciół o pożyczkę https://t.co/mO2tnnO0dk #miliarderzy #wojnawUkrainie #Rosja #sankcje #oligarchowie #RomanAbramowicz
2022-04-10T09:29:32.000Z,1513086772246372353,"⚡️#Rosja rozpoczęła już ofensywę w #Donbasie, trwa pierwszy etap - #Arestowicz.

... https://t.co/Ke7x5PirpB"
2022-04-10T09:29:30.000Z,1513086763484553219,"Ostatnio ""Pan Jarosław"" skomentował kilka moich postów na Twitterze z konta, w którym większość informacji w bardzo pozytywnym świetle przedstawia #Rosja i prowadzoną przez nią wojnę na #Ukraina. Czy ktoś zna ""Pana Jarosława""? 🤪

#fakenews
#dezinformacja

https://t.co/RNlr9czMQx"
2022-04-10T09:29:02.000Z,1513086643447955458,"#Rubel niespodziewanie wzmocnił się, ale ceny w #Rosja skoczyły bardziej https://t.co/4RG1P7E9kM"
2022-04-10T09:24:10.000Z,1513085419411451914,"#Morawiecki i #PiS wspierają #LePen przeciwko #Macron-owi. Le Pen jest finansowana przez #Rosja, uważa, że #Ukraina to rosyjska strefa wpływów i chce wyprowadzić #Francja z #NATO. #wyboryweFrancji 
#UkraineWar"
2022-04-10T09:17:36.000Z,1513083766855589888,"Rosyjski śmigłowiec szturmowy Ka-52, atakujący kolumnę ukraińskich pojazdów, gdzieś za linią frontu...

#Ukraine #UkraineRussiaWar #Ukraina #Rosja #WojnaNaUkrainie https://t.co/JPeLKpfPgp"
2022-04-10T09:17:24.000Z,1513083718075916296,"#rosja #ukraina #Wojna #WojnaWUkrainie 
Co robić z poległymi Rosjanami? https://t.co/tjI5tdKurx"
2022-04-10T09:16:38.000Z,1513083524395507713,"Nowomajorskie, obwód doniecki. Wysadzono magazyn z amunicją sił rosyjskich
#Ukraine  #wojna #rosja #ukraina #rosjaukraina #WojnaWUkrainie #WarinUkraine #war #russia https://t.co/ULbHaG4NLC"
2022-04-10T09:13:48.000Z,1513082812152389632,"Rosjanie zorgranizowali wiec z poparciem dla Rosjan w Nowej Kachowce w obwodzie chersońskim. Komentarz zbyteczny…
#Ukraine  #wojna #rosja #ukraina #rosjaukraina #WojnaWUkrainie #WarinUkraine #war #russia https://t.co/7GLd5LMf7n"
